p_name,year,latitude,longitude,built_capacity,sc_point_gid
Lake Region State College Wind Turbine,2013.0,48.16639,-98.88809,1.6,794
Lake Winds,2012.0,43.86887142857143,-86.3533125,100.8,795
Lakefield,2011.0,43.67217080291971,-95.14048525547445,205.5,796
Lakeshore Technical College,2010.0,43.92529,-87.75745,0.15,797
Lakeswind,2014.0,46.7136075,-96.2381525,48.0,798
Lakeview Ridge,2001.0,44.52039,-96.45059,0.9,799
Lakota Ridge,1999.0,44.38411,-96.43564533333333,11.25,800
Lakota Wind,2005.0,43.57145,-94.450965,1.9,801
Lalamilo Wells Repowering,2017.0,19.987436,-155.76578999999998,3.3,802
Lamar III,2004.0,37.36229,-102.65089,3.0,803
Lamar Municipal,2004.0,38.032695,-102.5335275,4.5,804
Langdon,2007.0,48.618157341772154,-98.30419316455696,126.42,805
Langdon - OTP,2008.0,48.71304962962963,-98.24890111111112,40.5,806
Langdon II,2008.0,48.63135851851852,-98.29146222222222,43.74,807
Langford,2009.0,31.1241753,-100.663594,160.0,808
Laredo Ridge,2011.0,41.8794887037037,-98.02215925925928,81.0,809
Las Lomas,2020.0,26.710410416666665,-99.03679395833336,201.6,810
Las Majadas,2020.0,26.394285762711863,-97.58479949152542,139.8,811
Las Majadas,2021.0,26.33853227272727,-97.51007772727272,131.8,812
Latigo,2016.0,37.89407037037037,-109.38500407407408,62.1,813
Laurel,2011.0,41.89178884615384,-92.98377576923076,123.28769230769232,814
Laurel Hill,2012.0,41.531975,-77.03010133333333,69.0,815
Laurel Mountain,2011.0,39.00077639344262,-79.88694606557378,100.6,816
Leaning Juniper,2006.0,45.65245940298507,-120.20976761194032,109.2,817
Leaning Juniper II,2011.0,45.621723333333335,-120.18557829059829,201.3,818
Ledyard Windpower,2022.0,43.44049543478261,-94.10771630434785,207.0,819
Lee/DeKalb,2009.0,41.81195827586207,-88.88534131034483,217.5,820
Lempster,2008.0,43.23383166666667,-72.14536666666667,24.0,821
Lenox Municipal Utilities,2003.0,40.89669,-94.53809,0.75,822
Lime Wind,2011.0,44.39690833333333,-117.27273166666669,3.0,823
Limestone Wind,2022.0,31.8251088372093,-96.67055872093025,299.2,824
Limon I,2012.0,39.39626992,-103.6419988,200.0,825
Limon II,2012.0,39.334901599999995,-103.5647492,200.0,826
Limon III,2014.0,39.35438847457627,-103.39627483050847,200.6,827
Lincoln County,2003.0,44.52467,-96.45049,0.9,828
Lincoln Electric,2011.0,41.58469,-81.5257,2.5,829
Lincoln Land,2021.0,39.69683429906542,-90.06272757009346,301.74,830
Lincoln Wind Energy Facility,1998.0,40.903760000000005,-96.624825,0.66,831
Lindahl,2017.0,48.52608853333333,-102.96785466666668,150.0,832
Linden,2010.0,45.7442932,-120.7834708,50.0,833
Little Blue Wind,2021.0,40.25737558139535,-98.65667348837208,248.8,834
Little Cedar,2011.0,43.38439,-92.7607,1.5,835
Little Elk,2015.0,35.197827567567565,-98.90665837837837,74.0,836
Live Oak,2018.0,31.03920473684211,-100.65356934210526,199.5,837
Llano Estacado Wind Ranch at Texico,1999.0,34.36014,-103.05698,0.66,838
Llano Estacado Wind Ranch at Texico II,2003.0,34.357455,-103.05587,1.32,839
Llano Estacado Wind Ranch at White Deer,2001.0,35.466836625,-101.23002025,80.0,840
Lockett,2019.0,34.0800916,-99.2508536,183.75,841
Locust Ridge,2006.0,40.81510846153846,-76.30110307692308,26.0,842
Locust Ridge II,2009.0,40.841739999999994,-76.1842694117647,102.0,843
Loess Hills Wind Project,2008.0,40.411964999999995,-95.538865,5.0,844
Logan's Gap Wind,2015.0,31.817492298850578,-98.6941367816092,200.1,845
Lone Star I,2007.0,32.6095659,-99.502078,200.0,846
Lone Star II,2007.0,32.54510272727273,-99.51847227272728,44.0,847
Lone Star II,2008.0,32.52880807692308,-99.50879846153846,156.0,848
Lone Tree,2020.0,41.2089415625,-89.601928125,88.1,849
Longhorn,2015.0,34.3091919,-101.2425937,200.0,850
Lookout,2008.0,39.86524555555556,-78.93212,37.8,851
Loraine,2010.0,32.46270058823529,-100.73843279411764,100.5,852
Loraine II,2011.0,32.425555625,-100.6760696875,49.5,853
Lorenzo Winds,2018.0,33.744885277777776,-101.47817972222222,80.46,854
Los Vientos I,2012.0,26.32655724137931,-97.58716850574712,200.1,855
Los Vientos II,2012.0,26.348173809523807,-97.68056607142856,201.59999999999997,856
Los Vientos III,2015.0,26.4821043,-98.5903998,200.0,857
Los Vientos IV,2016.0,26.5699332,-98.6861954,200.0,858
Los Vientos V,2015.0,26.398804,-98.5724138181818,110.0,859
Lost Creek Ridge Wind Farm,2010.0,39.988944700000005,-94.5075443,148.5,860
Lost Lakes Wind Farm,2009.0,43.34363754098361,-95.27757163934427,100.65,861
Lower Snake River Phase I,2011.0,46.544246702127666,-117.81741372340426,216.2,862
Lower Snake River Phase I,2012.0,46.48589690909091,-117.820952,126.5,863
Lubbock Wind Ranch,2010.0,33.56929,-101.76209,2.5,864
Lundgren,2014.0,42.33788028037383,-94.18477710280376,251.02,865
Luther College,2011.0,43.30909,-91.8177,1.6,866
Luverne,2009.0,47.34345060606061,-97.92885121212122,49.5,867
MUTI,2010.0,40.1502,-88.29142,0.1,868
MUTI Wind Turbine,2010.0,41.09539,-87.8514,0.1,869
MWRA Deer Island,2009.0,42.34647,-70.95687000000001,1.2,870
Macho Springs Wind Farm I,2011.0,32.555686785714286,-107.50901142857144,50.4,871
Mackinaw City (Bay Windpower I),2001.0,45.761804999999995,-84.73993999999999,1.8,872
Macksburg,2014.0,41.20563764705883,-94.13772803921567,119.65,873
Madison Windpower,2000.0,42.89491857142857,-75.45204285714286,11.55,874
Magic Valley,2012.0,26.462490535714288,-97.67926919642856,203.28,875
Majestic,2009.0,35.40332547169811,-101.52562490566038,84.8,876
Majestic II,2012.0,35.389816274509805,-101.5877688235294,79.6,877
Mammoth Plains,2014.0,35.97820299145299,-98.69177504273505,198.9,878
Mann Packing,2019.0,36.50396,-121.45358,1.7,879
Manzana Winds,2012.0,34.932703571428576,-118.46127285714286,189.0,880
Maple Ridge,2006.0,43.747380535714285,-75.55331875,184.8,881
Maple Ridge (Lowville),2005.0,43.80785975609756,-75.62250512195122,136.95,882
Maple Ridge I,2006.0,43.79159,-75.62775,231.0,883
Marble River,2012.0,44.92812714285714,-73.93881771428572,215.25,884
Marengo I,2007.0,46.38612179487179,-117.7676714102564,156.0,885
Marengo II,2008.0,46.36031205128205,-117.85120846153843,78.0,886
Margaretta Elementary School,2010.0,41.39634,-82.78713,0.1,887
Mariah North Wind,2016.0,34.71607427083333,-102.71050822916668,230.4,888
Mark Richey Woodworking,2009.0,42.80289,-70.8807,0.6000000000000001,889
Mars Hill,2006.0,46.563645,-67.80761333333334,9.0,890
Mars Hill,2007.0,46.538917272727275,-67.81200318181818,33.0,891
Marsh Hill,2014.0,42.177321,-77.504577,16.2,892
Marshall,2008.0,44.32869,-95.81575888888888,18.9,893
Marshall Wind Energy,2016.0,39.85017944444444,-96.37152611111112,72.0,894
Martinsdale Colony South,2007.0,46.49630625,-110.271795,2.0,895
Martinsdale Wind Farm,2005.0,46.499554545454544,-110.2718081818182,0.72,896
Maryneal,2021.0,32.20148947368421,-100.46727078947367,182.4,897
Mason City Wind,2020.0,43.14282666666667,-93.09755666666666,7.94,898
Mason Wind LLC Dyersville,2017.0,42.48997666666667,-91.22690333333333,6.0,899
Mason Wind LLC Fairbank,2017.0,42.64771,-92.019,6.0,900
Mason Wind LLC Mason City,2017.0,43.114288,-93.182058,10.0,901
Mason Wind LLC Perry,2017.0,41.81940666666667,-94.08015666666668,6.0,902
Massachusetts Maritime Academy,2006.0,41.74139,-70.6238,0.66,903
Massachusetts National Cemetery,2010.0,41.67309,-70.5846,0.05,904
Maverick Creek,2020.0,31.26292134920635,-99.8452292063492,492.0,905
Maverick Wind,2021.0,36.28902262135922,-98.15592009708736,286.62,906
McAdoo,2008.0,33.763958200000005,-100.984168,150.0,907
McEvoy Ranch,2009.0,38.15757,-122.67967,0.23,908
McFadden Ridge,2009.0,41.65593210526316,-106.03753210526315,35.15,909
McKinley Wind Park,2012.0,43.87495333333333,-83.25702555555556,14.4,910
McNeilus,2002.0,43.978388,-92.852156,9.0,911
McNeilus,2003.0,43.97620419354839,-92.84998612903226,19.44677419354839,912
McNeilus,2004.0,43.536685,-92.72535333333332,9.9,913
Meadow Creek,2012.0,43.55108964912281,-111.81441087719298,119.7,914
Meadow Lake,2009.0,40.63820768595041,-86.9353767768595,199.65,915
Meadow Lake II,2010.0,40.642700909090905,-87.03234787878789,99.0,916
Meadow Lake III,2010.0,40.60271217391305,-87.0203508695652,103.5,917
Meadow Lake IV,2010.0,40.6773229787234,-87.03658276595745,98.70000000000002,918
Meadow Lake V,2017.0,40.7237144,-87.0267034,100.0,919
Meadow Lake VI,2018.0,40.69190540983606,-87.1406062295082,200.4,920
Meadow Ridge,2012.0,41.3901,-94.44629,1.6,921
Medicine Bow,2015.0,41.83471888888889,-106.24306222222222,2.576666666666666,922
Mehoopany,2012.0,41.46764238636363,-76.07719443181817,140.8,923
Mendota Hills Repowering,2019.0,41.721223448275865,-89.05392103448276,76.13,924
Meridian Way,2008.0,39.41774285714286,-97.548698,105.0,925
Meridian Way II,2008.0,39.423643125,-97.744208125,96.0,926
Meridian Wind Park,2023.0,43.482287368421055,-84.36075657894736,224.93999999999997,927
Merricourt,2020.0,46.113809466666666,-99.0465396,150.0,928
Mesalands,2008.0,35.16969,-103.73899,1.5,929
Mesquite Creek,2015.0,32.7159493220339,-101.74782737288136,211.22,930
Mesquite Sky,2021.0,32.45845411764706,-99.4934819117647,340.0,931
Mesquite Star,2020.0,32.584459322033894,-100.55880830508474,418.9,932
Mesteno,2019.0,26.52582875,-98.75021696428573,201.6,933
Method Manufacturing Plant,2015.0,41.69806,-87.60146,0.6000000000000001,934
"Metro Wind, LLC",2001.0,45.37879,-93.56069,0.66,935
Meyersdale,2003.0,39.789365,-79.00325749999999,30.0,936
Miami,2014.0,35.65375467948718,-100.53868064102564,288.6,937
Michigan Wind I,2008.0,43.71643782608696,-82.94615608695652,69.0,938
Michigan Wind II,2011.0,43.635836,-82.7329954,90.0,939
Midland Wind,2023.0,41.2751868,-90.00688399999999,105.5,940
Midway,2019.0,27.945827608695655,-97.32783391304348,162.86,941
Milford Phase I,2009.0,38.535680618556704,-112.93481515463915,203.5,942
Milford Phase II,2011.0,38.58521926470589,-112.93083632352942,102.0,943
Mill Run Windpower LLC,2001.0,39.921377,-79.390313,15.0,944
Milligan 1,2020.0,40.50822911764706,-97.20413970588235,162.25,945
Milligan 1,2021.0,40.497818,-97.197451,137.75,946
Milner Dam,2011.0,42.46044076923077,-114.01889,19.5,947
Milo,2015.0,33.901872222222224,-103.40881888888887,18.0,948
Milo,2016.0,33.900408125,-103.338505,31.65,949
MinWind I & II,2002.0,43.555115,-96.308845,3.8,950
Minco II,2011.0,35.32923619047619,-98.0586107936508,97.7015873015873,951
Minco III,2012.0,35.37613142857143,-98.15396777777777,110.5142857142857,952
Minco IV,2009.0,35.36681,-98.23843,1.5,953
Minco IV,2018.0,35.447044,-98.32352683333332,129.88,954
Minco Wind,2010.0,35.27995451612903,-97.98370177419356,99.2,955
Minden Wind Park,2012.0,43.636655000000005,-82.78185099999999,32.0,956
Minn-Dakota,2007.0,44.3064257,-96.4185747,80.88,957
Minnesota Wind Share,2006.0,43.95905666666666,-95.98049,5.400000000000001,958
Minnkota Power Cooperative,2002.0,48.00879,-97.93099,0.9,959
Minonk,2012.0,40.8722199,-88.94988660000001,200.0,960
Missouri River Energy Services (MRES),2002.0,43.622015,-95.679765,3.6,961
Missouri River Energy Services (MRES),2003.0,43.61999,-95.677045,1.9,962
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",1989.0,35.0447509375,-118.27480368055556,84.75,963
Montague,2019.0,45.54294875,-120.11562053571429,200.85,964
Montezuma,2010.0,38.161701875,-121.79698875,36.8,965
Montezuma Winds II,2012.0,38.11861705882353,-121.82179647058824,78.2,966
Montfort Wind Farm,2001.0,42.9607925,-90.3832185,30.0,967
Montgomery Ranch,2023.0,33.876270000000005,-99.623975,8.4,968
Moorhead,1999.0,46.89509,-96.7348,0.75,969
Moorhead,2001.0,46.89516,-96.72736,1.5,970
Moraine II,2009.0,44.11110636363637,-96.06648787878788,49.5,971
Moraine Sands Wind,2023.0,40.188907368421056,-89.80791105263158,171.0,972
Moraine Wind Power project,2003.0,44.06682235294118,-96.0558155882353,51.0,973
Morning Light,2012.0,41.44096977777778,-94.577682,105.17244444444444,974
"Moulton, Chandler Hills Wind Farm Phase II",2001.0,43.90069,-95.95102666666666,1.98,975
Mount St. Mary's Abbey,2009.0,42.04249,-71.3937,0.1,976
Mount Wachusett Wind Farm,2009.0,42.58964,-71.9839,3.0,977
Mountain Breeze,2020.0,40.96966467741935,-104.01883306451612,171.72,978
Mountain Home,2009.0,43.040689,-115.47357300000002,42.0,979
Mountain Lake Wind,2007.0,43.94055,-94.94338,1.25,980
Mountain Peak Special Utility District,2010.0,32.42145,-97.02425,0.1,981
Mountain View Grand,2009.0,44.39879,-71.5903,0.1,982
Mountain View IV,2012.0,33.88281,-116.56070102040816,49.0,983
Mountain View Power Partners I & II,2001.0,33.898650526315784,-116.59675210526316,66.6,984
Mountain View Power Partners III,2003.0,33.914207352941176,-116.59123323529413,22.44,985
Mountain View Power Partners Repower,2022.0,33.910325,-116.617213125,66.7,986
Mountain Wind I,2008.0,41.28951655172414,-110.50301103448275,60.9,987
Mountain Wind II,2008.0,41.26858842105263,-110.54418315789474,79.8,988
Mountaineer Wind Energy Center (Thomas),2002.0,39.18528863636364,-79.53544181818182,66.0,989
Mower County Wind Energy Center,2006.0,43.61101790697674,-92.59683023255816,98.9,990
Mozart,2012.0,32.99173916666667,-100.53093916666668,30.0,991
Munnsville,2007.0,42.92641173913044,-75.55896086956521,34.5,992
Musselshell I,2012.0,46.283321428571426,-109.47131714285716,10.0,993
Musselshell II,2012.0,46.26536428571429,-109.50257571428573,10.0,994
Mustang Hills,2012.0,35.029715,-118.24117333333334,18.0,995
NEXGEN,2010.0,40.76377,-82.64322,0.1,996
NORESCO,2009.0,32.2276,-101.50759,0.1,997
NREL - NWTC,2009.0,39.909065,-105.22142,7.1,998
NREL - NWTC,2011.0,39.90507,-105.22704,7.1,999
Na Pua Makani,2020.0,21.66706375,-157.95991625,27.6,1000
Nantucket High School,2010.0,41.27214,-70.0978,0.1,1001
Nature's Classroom Wind Turbine,2009.0,42.11089,-72.0039,0.1,1002
"NedPower Mount Storm, Phase I",2008.0,39.18506768292683,-79.23182841463415,164.0,1003
"NedPower Mount Storm, Phase II",2008.0,39.255412,-79.1829882,100.0,1004
Neosho Ridge,2021.0,37.499733623188405,-95.38544710144927,301.0,1005
Neppel Wind Power Project,2004.0,43.40199,-94.57902,1.5,1006
Nestle Waters,2012.0,33.916995,-116.74989,3.0,1007
Nestle Waters II,2018.0,33.91169,-116.7531,1.85,1008
New Creek Wind,2016.0,39.247554693877554,-79.11635285714286,102.5,1009
New England Tech,2009.0,41.72859,-71.45894999999999,0.1,1010
New Frontier,2018.0,47.87395965517241,-100.92564172413792,100.05,1011
New Harvest,2012.0,42.172345400000005,-95.4491246,100.0,1012
New London,2011.0,40.95477,-91.39517,1.5,1013
New Mexico Wind Energy Center,2003.0,34.63558308823529,-104.05993852941177,204.0,1014
New York State Thruway Authority,2015.0,42.4307575,-79.3986,1.1,1015
Nine Canyon,2002.0,46.09669081081081,-119.0938872972973,48.1,1016
Nine Canyon II,2003.0,46.107125833333335,-119.14934583333331,15.6,1017
Nine Canyon III,2008.0,46.105595,-119.12505785714286,32.2,1018
Ninnescah,2016.0,37.58753826446281,-98.60997900826446,208.27,1019
Niyol Wind,2021.0,40.61813689189189,-102.9714881081081,200.8,1020
No Fossil Fuel - Kingston,2012.0,41.97209,-70.72696666666667,6.0,1021
Noble Altona,2009.0,44.82063307692308,-73.6496736923077,97.5,1022
Noble Bliss,2008.0,42.54511537313433,-78.25864194029852,100.5,1023
Noble Chateaugay,2009.0,44.89893802816901,-74.03576154929577,106.5,1024
Noble Clinton,2008.0,44.921358656716414,-73.9939323880597,100.5,1025
Noble Ellenburg,2008.0,44.86983074074074,-73.973735,81.0,1026
Noble Great Plains,2009.0,36.4745822368421,-101.3642480263158,114.0,1027
Noble Wethersfield,2009.0,42.622928095238095,-78.26085630952382,126.0,1028
Nobles,2010.0,43.683870149253735,-95.78957440298508,213.14865671641792,1029
Nobles 2 Power Partners,2020.0,43.79971364864865,-95.85068310810811,250.40000000000003,1030
Nobles Cooperative Electric,2008.0,43.71859,-95.43729,2.1,1031
Nome,2008.0,64.56748333333333,-165.429816,0.9,1032
Nome Newton Peak,2013.0,64.5685,-165.42886,1.8,1033
Norgaard (7 Projects),2006.0,44.29973857142857,-96.38780571428572,8.75,1034
North Allegheny,2009.0,40.38899787878787,-78.57719818181818,70.0,1035
North Bend Wind,2023.0,44.37794442857143,-99.65244014285712,200.22,1036
North Dakota Wind I,2003.0,46.322438148148144,-98.88654555555556,40.5,1037
North Dakota Wind II,2003.0,46.31876857142857,-98.88572571428573,21.0,1038
North English,2018.0,41.6457789,-92.5597135,200.0,1039
North English II,2019.0,41.63355385714286,-92.431762,140.0,1040
North Fork Ridge,2020.0,37.41728101449276,-94.48203811594205,149.4,1041
North Hurlburt,2012.0,45.744886666666666,-120.06878708333332,60.541666666666664,1042
North Kingstown Green,2012.0,41.58159,-71.4869,1.5,1043
North Newton School Corporation,2012.0,41.03259,-87.42627,0.9,1044
North Shaokatan Wind Farm,2000.0,44.42171722222222,-96.43469888888887,11.88,1045
North Sky River,2012.0,35.3355795,-118.1863482,162.0,1046
Northeast Colorado Wind,2009.0,40.97929469135802,-102.871977654321,175.7814814814815,1047
Northern Divide (Burke),2020.0,48.80805675675676,-102.85981783783784,193.24,1048
Northern Wind Repower,2023.0,44.00504314285714,-96.03027257142858,100.0,1049
Northwest Ohio,2018.0,41.04357571428571,-84.58561261904762,105.0,1050
Northwestern School Corporation,2012.0,40.52319,-86.2045,0.9,1051
Notrees,2009.0,31.994009791666667,-102.82852385416668,152.61,1052
Number Three Wind Farm,2023.0,43.842781111111115,-75.5992362962963,99.5,1053
O'Brien,2016.0,43.19899375,-95.59955682692308,250.26,1054
OK Wind Energy Center (mooreland),2003.0,36.58510911764706,-99.3007561764706,51.0,1055
OU Spirit,2009.0,36.330704545454545,-99.48938613636363,101.2,1056
Oak Creek Energy Systems,1982.0,35.0372925,-118.3720075,4.92,1057
Oak Creek Energy Systems,1997.0,35.033346,-118.35154400000002,4.92,1058
Oak Creek Energy Systems,1999.0,35.042365000000004,-118.36669,4.92,1059
Oak Creek Wind Power Phase 2,1999.0,35.03458515151515,-118.36175878787878,23.1,1060
Oak Glen Wind Project,2011.0,43.91551916666666,-93.12550791666666,43.20000000000001,1061
Oak Tree,2014.0,44.94311,-97.74620636363638,19.5,1062
Oakfield Wind,2015.0,46.06190354166667,-68.10101916666666,147.6,1063
Oasis Repowering,2020.0,35.06368125,-118.292316875,72.0,1064
Ocotillo,2008.0,32.14281107142857,-101.39694357142857,58.8,1065
Ocotillo Wind I,2012.0,32.75141563829787,-116.04390127659576,222.78,1066
Ocotillo Wind I,2013.0,32.725589444444445,-116.02316222222224,42.66,1067
Odell,2016.0,43.85163360000001,-94.9375614,200.0,1068
Odin,2008.0,43.862556,-94.859683,20.0,1069
Old Settler Wind,2017.0,34.026293650793654,-101.15620555555556,151.2,1070
Oliver County Wind Energy Center,2006.0,47.16715363636364,-101.22000363636364,50.6,1071
Oliver II,2007.0,47.161168125,-101.210199375,51.2,1072
Oliver III,2017.0,46.9519325,-101.170005625,99.25,1073
Olsen Farms,2001.0,43.89518,-96.33896,1.5,1074
Orangeville Wind,2013.0,42.74890615384615,-78.24002269230769,84.24,1075
Orangeville Wind,2014.0,42.722375,-78.24565333333334,9.72,1076
Orchard Wind,2020.0,45.663215625,-119.506383125,10.0,1077
Oregon Trail,2011.0,42.83899333333333,-114.99030111111112,13.5,1078
Orient 2019,2019.0,41.22247668421053,-94.37312389473684,398.8,1079
Orient I,2018.0,41.187141764705885,-94.50314039215688,102.0,1080
Origin,2014.0,34.44597373333333,-97.26974786666666,150.0,1081
Osage Utilities,2009.0,43.29249,-92.84059,1.5,1082
Osage Wind,2015.0,36.70667226190477,-96.65345726190476,150.36,1083
Osborn,2016.0,39.83838948453609,-94.44540350515464,200.91,1084
Oso Grande,2020.0,33.00677295081967,-103.76415032786883,247.4,1085
Other World Computing,2009.0,42.28112,-88.41733,0.5,1086
Otis Wind Energy Project,2017.0,42.22577,-73.02576,1.5,1087
Otter Creek,2020.0,41.12616952380952,-88.69734285714286,158.2,1088
Outlaw,2021.0,40.52823527472528,-95.38585406593404,298.6,1089
PYCO Soaring Wind Farm,2008.0,33.552081,-101.79551,10.0,1090
PaTu Wind Farm,2010.0,45.607346666666665,-120.61728999999998,9.0,1091
Pacific Wind,2012.0,34.896790571428575,-118.42780528571429,143.5,1092
Painted Hills Repower,2020.0,33.938476666666666,-116.62623555555555,39.0,1093
Pakini Nui (KA'ALUALU),2007.0,18.971340714285713,-155.68959714285714,21.0,1094
Palm Springs (repower),2011.0,33.91820757575758,-116.5873612121212,49.5,1095
Palmas Altas,2019.0,26.30086673913043,-97.4801513043478,144.9,1096
Palmer's Creek,2018.0,44.85845277777778,-95.57230277777778,44.6,1097
Palo Alto,2019.0,43.21636808,-94.56128112,250.0,1098
Palo Alto II,2020.0,43.149524444444445,-94.50475866666667,90.0,1099
Palo Duro,2014.0,36.4218049659864,-101.03028537414968,249.9,1100
Palouse,2012.0,47.13493172413793,-117.32707879310344,104.4,1101
Panhandle Wind 1,2014.0,35.41958966101695,-101.24658610169492,218.3,1102
Panhandle Wind 2,2014.0,35.44322379746835,-101.38592189873418,181.7,1103
Panorama Wind,2022.0,40.96686878787879,-103.90318227272726,145.0,1104
Pantex Renewable Energy Project,2014.0,35.32269,-101.53241,11.5,1105
Panther Creek I,2008.0,32.028916421052635,-101.42281968421052,153.9,1106
Panther Creek II,2009.0,31.936934025974026,-101.30081623376624,124.74,1107
Panther Creek III,2009.0,31.992353458646615,-101.1166872180451,212.8,1108
Papalote Creek,2009.0,27.935135963302752,-97.46265467889909,179.84999999999997,1109
Papalote Creek II,2010.0,27.977422988505747,-97.35091758620688,200.1,1110
Passadumkeag,2016.0,45.13197538461539,-68.35097692307691,42.89999999999999,1111
Patriot,2008.0,44.49516,-69.33526333333333,4.5,1112
Patriot Wind,2019.0,27.59564873015873,-97.63659841269842,226.05,1113
Patterson Pass,1985.0,37.696642045454546,-121.61401234848483,13.07,1114
Patterson Wind,1985.0,37.698653150684926,-121.61401657534248,7.280000000000001,1115
Patton Wind Farm,2012.0,40.63795666666667,-78.69193533333333,30.0,1116
Payne's Ferry,2010.0,42.82478785714285,-115.00968214285714,21.0,1117
Peak View Wind,2016.0,37.67332617647059,-104.50695117647058,60.85999999999999,1118
Pebble Springs,2009.0,45.69167148936171,-120.1212514893617,98.70000000000002,1119
Peetz Table,2007.0,40.961953033707864,-103.32222756554306,307.0014981273409,1120
Peetz Table Wind Farm,2001.0,40.94412333333333,-103.16094393939396,29.7,1121
Pegasus,2019.0,43.52167,-83.54848842105264,48.8,1122
Pegasus II,2020.0,43.4790840625,-83.53585125000001,102.5,1123
Pembina Border Station,2012.0,48.99689,-97.24159,1.0,1124
Penescal,2009.0,27.08194761904762,-97.51854178571428,201.59999999999997,1125
Penescal II,2010.0,27.11490773809524,-97.56677297619048,201.59999999999997,1126
Perennial Wind,2018.0,40.632893333333335,-97.62689,6.900000000000001,1127
Perrin Ranch,2012.0,35.429788548387094,-112.28976048387096,99.2,1128
Persimmon Creek I,2018.0,36.16930375,-99.322614625,198.6,1129
Petersburg,2011.0,41.86455037037037,-97.97385666666668,40.5,1130
Pettisville Local Schools,2012.0,41.52799,-84.2254,0.75,1131
Peyton Creek,2020.0,28.8662075,-95.90189229166668,151.2,1132
Pheasant Run I,2013.0,43.77030840909091,-83.31563954545454,74.8,1133
Philips Lightolier,2012.0,41.74609,-71.117,2.0,1134
Phoenix Press,2010.0,41.30121,-72.90193,0.1,1135
Pick-a-Part Turbine,2012.0,41.32689,-81.9469,0.1,1136
Pigeon Creek,2009.0,39.83328,-91.19227,0.9,1137
Pilgrim Stage Station,2011.0,42.790978571428575,-115.00003285714286,10.5,1138
Pillar Mountain II,2012.0,57.784600000000005,-152.45514333333333,4.5,1139
Pilot Hill,2015.0,41.00303310679611,-88.0507908737864,175.1,1140
Pine Ridge Job Corp,2010.0,42.67973,-102.98329,0.1,1141
Pine River,2019.0,43.47878738461539,-84.66021584615385,161.3,1142
Pine Tree Wind Farm,2009.0,35.26119075,-118.189460375,120.0,1143
Pine Tree extension,2010.0,35.255967,-118.19396,15.0,1144
Pinnacle,2011.0,39.43386133333333,-79.04022466666667,36.0,1145
Pinnacle,2012.0,39.41267625,-79.058625,19.2,1146
Pinnebog,2016.0,43.84277933333333,-83.12266733333333,51.0,1147
Pinyon Pines I,2012.0,35.05332762711865,-118.22254627118645,168.0,1148
Pinyon Pines II,2012.0,35.01305243243244,-118.20849108108108,132.0,1149
Pioneer Grove,2012.0,41.85264,-91.23269,6.0,1150
Pioneer Hutt Wind,2024.0,31.77415274509804,-101.90656901960784,140.18,1151
Pioneer Prairie I,2008.0,43.47536208333334,-92.59739141666668,198.0,1152
Pioneer Prairie II,2008.0,43.464757368421054,-92.70303210526316,31.35,1153
Pioneer Prairie II,2009.0,43.46391348837209,-92.6642453488372,70.95,1154
Pioneer Trail,2011.0,40.46793574468085,-88.01471787234043,150.4,1155
Pioneer Wind Park,2016.0,42.69478630434783,-105.88236782608696,80.0,1156
Pipestone School District,2003.0,44.00089,-96.34039,0.75,1157
Pisgah Mountain,2016.0,44.77672,-68.523326,9.0,1158
Pleasant Hill,2015.0,33.74534727272727,-101.45476363636364,19.8,1159
Pleasant Valley,2015.0,43.7855714,-92.7904598,200.0,1160
Plum Creek,2020.0,42.148483658536584,-97.23481451219511,231.24,1161
Plymouth Wind,2021.0,42.82689383561644,-95.92575219178084,202.74,1162
Pocahontas Prairie,2012.0,42.5979425,-94.60814925,83.2,1163
Point Wind Plant,2021.0,35.086024375,-118.351370625,57.6,1164
Polaris,2020.0,43.285201617647054,-84.4532394117647,168.6,1165
Polk County Renewables,2019.0,41.16528,-97.57011,2.5,1166
Pomeroy (expansion),2011.0,42.556810000000006,-94.768372,27.26,1167
Pomeroy I,2007.0,42.599495731707314,-94.7374106097561,125.88,1168
Pomeroy II,2007.0,42.58957428571429,-94.7466224489796,76.5,1169
Pomeroy III,2008.0,42.609067,-94.78056075,62.220000000000006,1170
Ponderosa,2020.0,36.562917,-100.6917593,203.57,1171
Port of Milwaukee,2012.0,43.00337,-87.89084,0.1,1172
Porta High School,2009.0,40.01672,-89.86362,0.6000000000000001,1173
Portsmouth Abbey School,2006.0,41.59909,-71.2687,0.66,1174
Post Rock,2012.0,38.84523880597015,-98.33307813432836,201.0,1175
Power County,2011.0,42.72282277777778,-112.75674,45.0,1176
Prairie,2017.0,41.44864695121951,-92.68977036585366,164.0,1177
Prairie Breeze,2014.0,41.93217042372881,-98.110133220339,200.6,1178
Prairie Breeze II,2015.0,41.939800487804874,-97.9229375609756,73.5,1179
Prairie Breeze III,2016.0,41.9949965,-97.980592,35.8,1180
Prairie Hill,2020.0,31.5890911,-96.8035261,300.0,1181
Prairie II,2018.0,41.47344,-92.71545,4.0,1182
Prairie Queen,2019.0,37.9785713559322,-95.24388966101694,199.28,1183
Prairie Rose,2012.0,43.79704042016807,-96.2854205882353,199.92,1184
Prairie Star,2007.0,43.655791,-92.6035635,99.0,1185
